State,Year,Month,Period,Indicator,Data Value,Percent Complete,Percent Pending Investigation,State Name,Footnote,Footnote Symbol,Predicted Value,Date_Month_Year,Date
HI,2023,July,12 month-ending,Number of Drug Overdose Deaths,305.0,100,0.700215451,Hawaii,Underreported due to incomplete data.,*,332,July2023,2023-07-01
HI,2023,June,12 month-ending,Number of Drug Overdose Deaths,305.0,100,0.629993854,Hawaii,Underreported due to incomplete data.,*,329,June2023,2023-06-01
HI,2023,March,12 month-ending,Number of Drug Overdose Deaths,268.0,100,0.606612072,Hawaii,Underreported due to incomplete data.,*,288,March2023,2023-03-01
HI,2023,May,12 month-ending,Number of Drug Overdose Deaths,287.0,100,0.611761107,Hawaii,Underreported due to incomplete data.,*,309,May2023,2023-05-01
HI,2023,September,12 month-ending,Number of Drug Overdose Deaths,297.0,100,1.027423716,Hawaii,Underreported due to incomplete data.,*,337,September2023,2023-09-01
IA,2022,April,12 month-ending,Number of Drug Overdose Deaths,493.0,100,0.028523346,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,493,April2022,2022-04-01
IA,2022,August,12 month-ending,Number of Drug Overdose Deaths,475.0,100,0.016941017,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,475,August2022,2022-08-01
IA,2022,December,12 month-ending,Number of Drug Overdose Deaths,473.0,100,0.017757784,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,473,December2022,2022-12-01
IA,2022,February,12 month-ending,Number of Drug Overdose Deaths,489.0,100,0.022981902,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,489,February2022,2022-02-01
IA,2022,January,12 month-ending,Number of Drug Overdose Deaths,479.0,100,0.026169637,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,479,January2022,2022-01-01
IA,2022,July,12 month-ending,Number of Drug Overdose Deaths,474.0,100,0.022557451,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,474,July2022,2022-07-01
IA,2022,June,12 month-ending,Number of Drug Overdose Deaths,487.0,100,0.025415831,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,487,June2022,2022-06-01
IA,2022,March,12 month-ending,Number of Drug Overdose Deaths,496.0,100,0.028480292,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,496,March2022,2022-03-01
IA,2022,May,12 month-ending,Number of Drug Overdose Deaths,488.0,100,0.028405863,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,488,May2022,2022-05-01
IA,2022,November,12 month-ending,Number of Drug Overdose Deaths,499.0,100,0.01465588,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,499,November2022,2022-11-01
IA,2022,October,12 month-ending,Number of Drug Overdose Deaths,489.0,100,0.017351572,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,489,October2022,2022-10-01
IA,2022,September,12 month-ending,Number of Drug Overdose Deaths,472.0,100,0.017123776,Iowa,Numbers may differ from published reports using final data. See Technical Notes.,**,472,September2022,2022-09-01
IA,2023,April,12 month-ending,Number of Drug Overdose Deaths,447.0,100,0.012121947,Iowa,Underreported due to incomplete data.,*,447,April2023,2023-04-01
IA,2023,August,12 month-ending,Number of Drug Overdose Deaths,458.0,100,0.01226392,Iowa,Underreported due to incomplete data.,*,458,August2023,2023-08-01
IA,2023,February,12 month-ending,Number of Drug Overdose Deaths,454.0,100,0.018272628,Iowa,Underreported due to incomplete data.,*,454,February2023,2023-02-01
IA,2023,January,12 month-ending,Number of Drug Overdose Deaths,468.0,100,0.012060908,Iowa,Underreported due to incomplete data.,*,468,January2023,2023-01-01
IA,2023,July,12 month-ending,Number of Drug Overdose Deaths,467.0,100,0.009156391,Iowa,Underreported due to incomplete data.,*,467,July2023,2023-07-01
IA,2023,June,12 month-ending,Number of Drug Overdose Deaths,454.0,100,0.01216619,Iowa,Underreported due to incomplete data.,*,454,June2023,2023-06-01
IA,2023,March,12 month-ending,Number of Drug Overdose Deaths,444.0,100,0.012147347,Iowa,Underreported due to incomplete data.,*,444,March2023,2023-03-01
IA,2023,May,12 month-ending,Number of Drug Overdose Deaths,454.0,100,0.012123416,Iowa,Underreported due to incomplete data.,*,454,May2023,2023-05-01
IA,2023,September,12 month-ending,Number of Drug Overdose Deaths,471.0,100,0.015399304,Iowa,Underreported due to incomplete data.,*,471,September2023,2023-09-01
ID,2022,April,12 month-ending,Number of Drug Overdose Deaths,372.0,100,0.190768905,Idaho,Numbers may differ from published reports using final data. See Technical Notes.,**,379,April2022,2022-04-01
ID,2022,August,12 month-ending,Number of Drug Overdose Deaths,356.0,100,0.185705948,Idaho,Numbers may differ from published reports using final data. See Technical Notes.,**,363,August2022,2022-08-01
ID,2022,December,12 month-ending,Number of Drug Overdose Deaths,362.0,100,0.111221682,Idaho,Numbers may differ from published reports using final data. See Technical Notes.,**,366,December2022,2022-12-01
ID,2022,February,12 month-ending,Number of Drug Overdose Deaths,362.0,100,0.175364013,Idaho,Numbers may differ from published reports using final data. See Technical Notes.,**,369,February2022,2022-02-01
ID,2022,January,12 month-ending,Number of Drug Overdose Deaths,361.0,100,0.177696408,Idaho,Numbers may differ from published reports using final data. See Technical Notes.,**,368,January2022,2022-01-01
ID,2022,July,12 month-ending,Number of Drug Overdose Deaths,349.0,100,0.200390234,Idaho,Numbers may differ from published reports using final data. See Technical Notes.,**,356,July2022,2022-07-01
ID,2022,June,12 month-ending,Number of Drug Overdose Deaths,353.0,100,0.20129251,Idaho,Numbers may differ from published reports using final data. See Technical Notes.,**,361,June2022,2022-06-01
ID,2022,March,12 month-ending,Number of Drug Overdose Deaths,376.0,100,0.190991565,Idaho,Numbers may differ from published reports using final data. See Technical Notes.,**,383,March2022,2022-03-01
ID,2022,May,12 month-ending,Number of Drug Overdose Deaths,355.0,100,0.191734129,Idaho,Numbers may differ from published reports using final data. See Technical Notes.,**,362,May2022,2022-05-01
ID,2022,November,12 month-ending,Number of Drug Overdose Deaths,350.0,100,0.163075131,Idaho,Numbers may differ from published reports using final data. See Technical Notes.,**,356,November2022,2022-11-01
ID,2022,October,12 month-ending,Number of Drug Overdose Deaths,354.0,100,0.189144265,Idaho,Numbers may differ from published reports using final data. See Technical Notes.,**,361,October2022,2022-10-01
ID,2022,September,12 month-ending,Number of Drug Overdose Deaths,354.0,100,0.18722467,Idaho,Numbers may differ from published reports using final data. See Technical Notes.,**,361,September2022,2022-09-01
ID,2023,April,12 month-ending,Number of Drug Overdose Deaths,370.0,100,0.179619207,Idaho,Underreported due to incomplete data.,*,377,April2023,2023-04-01
ID,2023,August,12 month-ending,Number of Drug Overdose Deaths,363.0,100,0.265156081,Idaho,Underreported due to incomplete data.,*,374,August2023,2023-08-01
ID,2023,February,12 month-ending,Number of Drug Overdose Deaths,368.0,100,0.138654449,Idaho,Underreported due to incomplete data.,*,372,February2023,2023-02-01
ID,2023,January,12 month-ending,Number of Drug Overdose Deaths,349.0,100,0.118948495,Idaho,Underreported due to incomplete data.,*,351,January2023,2023-01-01
ID,2023,July,12 month-ending,Number of Drug Overdose Deaths,373.0,100,0.228557681,Idaho,Underreported due to incomplete data.,*,383,July2023,2023-07-01
ID,2023,June,12 month-ending,Number of Drug Overdose Deaths,375.0,100,0.197109067,Idaho,Underreported due to incomplete data.,*,383,June2023,2023-06-01
ID,2023,March,12 month-ending,Number of Drug Overdose Deaths,365.0,100,0.15043023,Idaho,Underreported due to incomplete data.,*,371,March2023,2023-03-01
ID,2023,May,12 month-ending,Number of Drug Overdose Deaths,379.0,100,0.201828327,Idaho,Underreported due to incomplete data.,*,388,May2023,2023-05-01
ID,2023,September,12 month-ending,Number of Drug Overdose Deaths,360.0,100,0.307210409,Idaho,Underreported due to incomplete data.,*,373,September2023,2023-09-01
IL,2022,April,12 month-ending,Number of Drug Overdose Deaths,,100,0.187979063,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,"3,990",April2022,2022-04-01
IL,2022,August,12 month-ending,Number of Drug Overdose Deaths,,100,0.171256616,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,"3,880",August2022,2022-08-01
IL,2022,December,12 month-ending,Number of Drug Overdose Deaths,,100,0.128901574,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,"3,906",December2022,2022-12-01
IL,2022,February,12 month-ending,Number of Drug Overdose Deaths,,100,0.183277354,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,"4,037",February2022,2022-02-01
IL,2022,January,12 month-ending,Number of Drug Overdose Deaths,,100,0.176506785,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,"3,969",January2022,2022-01-01
IL,2022,July,12 month-ending,Number of Drug Overdose Deaths,,100,0.176169252,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,"3,895",July2022,2022-07-01
IL,2022,June,12 month-ending,Number of Drug Overdose Deaths,,100,0.18353094,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,"3,961",June2022,2022-06-01
IL,2022,March,12 month-ending,Number of Drug Overdose Deaths,,100,0.188861985,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,"4,042",March2022,2022-03-01
IL,2022,May,12 month-ending,Number of Drug Overdose Deaths,,100,0.185185185,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,"3,999",May2022,2022-05-01
IL,2022,November,12 month-ending,Number of Drug Overdose Deaths,,100,0.143365017,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,"3,896",November2022,2022-11-01
IL,2022,October,12 month-ending,Number of Drug Overdose Deaths,,100,0.161784249,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,"3,867",October2022,2022-10-01
IL,2022,September,12 month-ending,Number of Drug Overdose Deaths,,100,0.165358606,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,"3,880",September2022,2022-09-01
IL,2023,April,12 month-ending,Number of Drug Overdose Deaths,,100,0.125595039,Illinois,Underreported due to incomplete data.,*,"3,847",April2023,2023-04-01
IL,2023,August,12 month-ending,Number of Drug Overdose Deaths,,100,0.223520402,Illinois,Underreported due to incomplete data.,*,"3,850",August2023,2023-08-01
IL,2023,February,12 month-ending,Number of Drug Overdose Deaths,,100,0.119502658,Illinois,Underreported due to incomplete data.,*,"3,821",February2023,2023-02-01
IL,2023,January,12 month-ending,Number of Drug Overdose Deaths,,100,0.122464932,Illinois,Underreported due to incomplete data.,*,"3,820",January2023,2023-01-01
IL,2023,July,12 month-ending,Number of Drug Overdose Deaths,,100,0.193190479,Illinois,Underreported due to incomplete data.,*,"3,851",July2023,2023-07-01
IL,2023,June,12 month-ending,Number of Drug Overdose Deaths,,100,0.156069517,Illinois,Underreported due to incomplete data.,*,"3,878",June2023,2023-06-01
IL,2023,March,12 month-ending,Number of Drug Overdose Deaths,,100,0.119543625,Illinois,Underreported due to incomplete data.,*,"3,846",March2023,2023-03-01
IL,2023,May,12 month-ending,Number of Drug Overdose Deaths,,100,0.131818302,Illinois,Underreported due to incomplete data.,*,"3,864",May2023,2023-05-01
IL,2023,September,12 month-ending,Number of Drug Overdose Deaths,,100,0.24803269,Illinois,Underreported due to incomplete data.,*,"3,813",September2023,2023-09-01
IN,2022,April,12 month-ending,Number of Drug Overdose Deaths,,100,0.004952579,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,792",April2022,2022-04-01
IN,2022,August,12 month-ending,Number of Drug Overdose Deaths,,100,0.004978902,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,766",August2022,2022-08-01
IN,2022,December,12 month-ending,Number of Drug Overdose Deaths,,100,0.006571079,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,666",December2022,2022-12-01
IN,2022,February,12 month-ending,Number of Drug Overdose Deaths,,100,0.003716275,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,869",February2022,2022-02-01
IN,2022,January,12 month-ending,Number of Drug Overdose Deaths,,100,0.002500344,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,791",January2022,2022-01-01
IN,2022,July,12 month-ending,Number of Drug Overdose Deaths,,100,0.003715078,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,769",July2022,2022-07-01
IN,2022,June,12 month-ending,Number of Drug Overdose Deaths,,100,0.004968142,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,747",June2022,2022-06-01
IN,2022,March,12 month-ending,Number of Drug Overdose Deaths,,100,0.004942177,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,863",March2022,2022-03-01
IN,2022,May,12 month-ending,Number of Drug Overdose Deaths,,100,0.004963949,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,751",May2022,2022-05-01
IN,2022,November,12 month-ending,Number of Drug Overdose Deaths,,100,0.005188875,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,673",November2022,2022-11-01
IN,2022,October,12 month-ending,Number of Drug Overdose Deaths,,100,0.005120131,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,734",October2022,2022-10-01
IN,2022,September,12 month-ending,Number of Drug Overdose Deaths,,100,0.005068359,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,711",September2022,2022-09-01
IN,2023,April,12 month-ending,Number of Drug Overdose Deaths,,100,0.005509945,Indiana,Underreported due to incomplete data.,*,"2,502",April2023,2023-04-01
IN,2023,August,12 month-ending,Number of Drug Overdose Deaths,,100,0.005582538,Indiana,Underreported due to incomplete data.,*,"2,362",August2023,2023-08-01
IN,2023,February,12 month-ending,Number of Drug Overdose Deaths,,100,0.005518535,Indiana,Underreported due to incomplete data.,*,"2,553",February2023,2023-02-01
IN,2023,January,12 month-ending,Number of Drug Overdose Deaths,,100,0.006779661,Indiana,Underreported due to incomplete data.,*,"2,629",January2023,2023-01-01
IN,2023,July,12 month-ending,Number of Drug Overdose Deaths,,100,0.006936448,Indiana,Underreported due to incomplete data.,*,"2,391",July2023,2023-07-01
IN,2023,June,12 month-ending,Number of Drug Overdose Deaths,,100,0.006888096,Indiana,Underreported due to incomplete data.,*,"2,448",June2023,2023-06-01
IN,2023,March,12 month-ending,Number of Drug Overdose Deaths,,100,0.004142674,Indiana,Underreported due to incomplete data.,*,"2,504",March2023,2023-03-01
IN,2023,May,12 month-ending,Number of Drug Overdose Deaths,,100,0.006876917,Indiana,Underreported due to incomplete data.,*,"2,489",May2023,2023-05-01
IN,2023,September,12 month-ending,Number of Drug Overdose Deaths,,100,0.005599888,Indiana,Underreported due to incomplete data.,*,"2,323",September2023,2023-09-01
KS,2022,April,12 month-ending,Number of Drug Overdose Deaths,708.0,100,0.056123722,Kansas,Numbers may differ from published reports using final data. See Technical Notes.,**,710,April2022,2022-04-01
KS,2022,August,12 month-ending,Number of Drug Overdose Deaths,719.0,100,0.047169811,Kansas,Numbers may differ from published reports using final data. See Technical Notes.,**,720,August2022,2022-08-01
KS,2022,December,12 month-ending,Number of Drug Overdose Deaths,755.0,100,0.003264134,Kansas,Numbers may differ from published reports using final data. See Technical Notes.,**,755,December2022,2022-12-01
KS,2022,February,12 month-ending,Number of Drug Overdose Deaths,703.0,100,0.065998303,Kansas,Numbers may differ from published reports using final data. See Technical Notes.,**,706,February2022,2022-02-01
KS,2022,January,12 month-ending,Number of Drug Overdose Deaths,695.0,100,0.069847922,Kansas,Numbers may differ from published reports using final data. See Technical Notes.,**,698,January2022,2022-01-01
KS,2022,July,12 month-ending,Number of Drug Overdose Deaths,727.0,100,0.052964452,Kansas,Numbers may differ from published reports using final data. See Technical Notes.,**,729,July2022,2022-07-01
KS,2022,June,12 month-ending,Number of Drug Overdose Deaths,721.0,100,0.056001493,Kansas,Numbers may differ from published reports using final data. See Technical Notes.,**,723,June2022,2022-06-01
KS,2022,March,12 month-ending,Number of Drug Overdose Deaths,704.0,100,0.062404443,Kansas,Numbers may differ from published reports using final data. See Technical Notes.,**,707,March2022,2022-03-01
KS,2022,May,12 month-ending,Number of Drug Overdose Deaths,715.0,100,0.056004978,Kansas,Numbers may differ from published reports using final data. See Technical Notes.,**,717,May2022,2022-05-01
KS,2022,November,12 month-ending,Number of Drug Overdose Deaths,738.0,100,0.038787252,Kansas,Numbers may differ from published reports using final data. See Technical Notes.,**,739,November2022,2022-11-01
KS,2022,October,12 month-ending,Number of Drug Overdose Deaths,719.0,100,0.04497703,Kansas,Numbers may differ from published reports using final data. See Technical Notes.,**,720,October2022,2022-10-01
KS,2022,September,12 month-ending,Number of Drug Overdose Deaths,720.0,100,0.051031799,Kansas,Numbers may differ from published reports using final data. See Technical Notes.,**,722,September2022,2022-09-01
KS,2023,April,12 month-ending,Number of Drug Overdose Deaths,721.0,100,0.010194719,Kansas,Underreported due to incomplete data.,*,721,April2023,2023-04-01
KS,2023,August,12 month-ending,Number of Drug Overdose Deaths,693.0,100,0.04835757,Kansas,Underreported due to incomplete data.,*,696,August2023,2023-08-01
KS,2023,February,12 month-ending,Number of Drug Overdose Deaths,751.0,100,0.003425948,Kansas,Underreported due to incomplete data.,*,751,February2023,2023-02-01
KS,2023,January,12 month-ending,Number of Drug Overdose Deaths,758.0,100,0.003377351,Kansas,Underreported due to incomplete data.,*,758,January2023,2023-01-01
KS,2023,July,12 month-ending,Number of Drug Overdose Deaths,715.0,100,0.030897044,Kansas,Underreported due to incomplete data.,*,716,July2023,2023-07-01
KS,2023,June,12 month-ending,Number of Drug Overdose Deaths,730.0,100,0.020465941,Kansas,Underreported due to incomplete data.,*,730,June2023,2023-06-01
KS,2023,March,12 month-ending,Number of Drug Overdose Deaths,738.0,100,0.010269401,Kansas,Underreported due to incomplete data.,*,738,March2023,2023-03-01
KS,2023,May,12 month-ending,Number of Drug Overdose Deaths,721.0,100,0.013625835,Kansas,Underreported due to incomplete data.,*,721,May2023,2023-05-01
KS,2023,September,12 month-ending,Number of Drug Overdose Deaths,675.0,100,0.100276625,Kansas,Underreported due to incomplete data.,*,681,September2023,2023-09-01
KY,2022,April,12 month-ending,Number of Drug Overdose Deaths,,100,0.048817001,Kentucky,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,318",April2022,2022-04-01
KY,2022,August,12 month-ending,Number of Drug Overdose Deaths,,100,0.042945393,Kentucky,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,311",August2022,2022-08-01
KY,2022,December,12 month-ending,Number of Drug Overdose Deaths,,100,0.026231572,Kentucky,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,309",December2022,2022-12-01
KY,2022,February,12 month-ending,Number of Drug Overdose Deaths,,100,0.053738051,Kentucky,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,391",February2022,2022-02-01
KY,2022,January,12 month-ending,Number of Drug Overdose Deaths,,100,0.055944056,Kentucky,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,386",January2022,2022-01-01
KY,2022,July,12 month-ending,Number of Drug Overdose Deaths,,100,0.045672528,Kentucky,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,316",July2022,2022-07-01
KY,2022,June,12 month-ending,Number of Drug Overdose Deaths,,100,0.045687433,Kentucky,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,303",June2022,2022-06-01
KY,2022,March,12 month-ending,Number of Drug Overdose Deaths,,100,0.048729777,Kentucky,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,368",March2022,2022-03-01
KY,2022,May,12 month-ending,Number of Drug Overdose Deaths,,100,0.048927669,Kentucky,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,301",May2022,2022-05-01
KY,2022,November,12 month-ending,Number of Drug Overdose Deaths,,100,0.026013666,Kentucky,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,308",November2022,2022-11-01
KY,2022,October,12 month-ending,Number of Drug Overdose Deaths,,100,0.032867423,Kentucky,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,265",October2022,2022-10-01
KY,2022,September,12 month-ending,Number of Drug Overdose Deaths,,100,0.040914438,Kentucky,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,255",September2022,2022-09-01
KY,2023,April,12 month-ending,Number of Drug Overdose Deaths,,100,0.020078855,Kentucky,Underreported due to incomplete data.,*,"2,340",April2023,2023-04-01
KY,2023,August,12 month-ending,Number of Drug Overdose Deaths,,100,0.033351244,Kentucky,Underreported due to incomplete data.,*,"2,261",August2023,2023-08-01
KY,2023,February,12 month-ending,Number of Drug Overdose Deaths,,100,0.027248946,Kentucky,Underreported due to incomplete data.,*,"2,307",February2023,2023-02-01
KY,2023,January,12 month-ending,Number of Drug Overdose Deaths,,100,0.025039795,Kentucky,Underreported due to incomplete data.,*,"2,304",January2023,2023-01-01
KY,2023,July,12 month-ending,Number of Drug Overdose Deaths,,100,0.029470815,Kentucky,Underreported due to incomplete data.,*,"2,277",July2023,2023-07-01
KY,2023,June,12 month-ending,Number of Drug Overdose Deaths,,100,0.022008657,Kentucky,Underreported due to incomplete data.,*,"2,316",June2023,2023-06-01
KY,2023,March,12 month-ending,Number of Drug Overdose Deaths,,100,0.023690637,Kentucky,Underreported due to incomplete data.,*,"2,321",March2023,2023-03-01
KY,2023,May,12 month-ending,Number of Drug Overdose Deaths,,100,0.021914206,Kentucky,Underreported due to incomplete data.,*,"2,353",May2023,2023-05-01
KY,2023,September,12 month-ending,Number of Drug Overdose Deaths,,100,0.037152623,Kentucky,Underreported due to incomplete data.,*,"2,257",September2023,2023-09-01
LA,2022,April,12 month-ending,Number of Drug Overdose Deaths,,100,0.005260666,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,551",April2022,2022-04-01
LA,2022,August,12 month-ending,Number of Drug Overdose Deaths,,100,0.022082367,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,493",August2022,2022-08-01
LA,2022,December,12 month-ending,Number of Drug Overdose Deaths,,100,0.022845394,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,433",December2022,2022-12-01
LA,2022,February,12 month-ending,Number of Drug Overdose Deaths,,100,0.005222387,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,546",February2022,2022-02-01
LA,2022,January,12 month-ending,Number of Drug Overdose Deaths,,100,0.005240724,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,527",January2022,2022-01-01
LA,2022,July,12 month-ending,Number of Drug Overdose Deaths,,100,0.012437148,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,519",July2022,2022-07-01
LA,2022,June,12 month-ending,Number of Drug Overdose Deaths,,100,0.010588547,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,566",June2022,2022-06-01
LA,2022,March,12 month-ending,Number of Drug Overdose Deaths,,100,0.005236516,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,561",March2022,2022-03-01
LA,2022,May,12 month-ending,Number of Drug Overdose Deaths,,100,0.008780556,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,551",May2022,2022-05-01
LA,2022,November,12 month-ending,Number of Drug Overdose Deaths,,100,0.020997175,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,427",November2022,2022-11-01
LA,2022,October,12 month-ending,Number of Drug Overdose Deaths,,100,0.022887223,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,451",October2022,2022-10-01
LA,2022,September,12 month-ending,Number of Drug Overdose Deaths,,100,0.02269804,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,453",September2022,2022-09-01
LA,2023,April,12 month-ending,Number of Drug Overdose Deaths,,100,0.035683134,Louisiana,Underreported due to incomplete data.,*,"2,317",April2023,2023-04-01
LA,2023,August,12 month-ending,Number of Drug Overdose Deaths,,100,0.042266278,Louisiana,Underreported due to incomplete data.,*,"2,325",August2023,2023-08-01
LA,2023,February,12 month-ending,Number of Drug Overdose Deaths,,100,0.031584973,Louisiana,Underreported due to incomplete data.,*,"2,366",February2023,2023-02-01
LA,2023,January,12 month-ending,Number of Drug Overdose Deaths,,100,0.027232586,Louisiana,Underreported due to incomplete data.,*,"2,388",January2023,2023-01-01
LA,2023,July,12 month-ending,Number of Drug Overdose Deaths,,100,0.042128914,Louisiana,Underreported due to incomplete data.,*,"2,304",July2023,2023-07-01
LA,2023,June,12 month-ending,Number of Drug Overdose Deaths,,100,0.037810945,Louisiana,Underreported due to incomplete data.,*,"2,300",June2023,2023-06-01
LA,2023,March,12 month-ending,Number of Drug Overdose Deaths,,100,0.035667578,Louisiana,Underreported due to incomplete data.,*,"2,335",March2023,2023-03-01
LA,2023,May,12 month-ending,Number of Drug Overdose Deaths,,100,0.03772461,Louisiana,Underreported due to incomplete data.,*,"2,310",May2023,2023-05-01
LA,2023,September,12 month-ending,Number of Drug Overdose Deaths,,100,0.048332528,Louisiana,Underreported due to incomplete data.,*,"2,312",September2023,2023-09-01
MA,2022,April,12 month-ending,Number of Drug Overdose Deaths,,100,0.137504297,Massachusetts,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,593",April2022,2022-04-01
MA,2022,August,12 month-ending,Number of Drug Overdose Deaths,,100,0.160039394,Massachusetts,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,645",August2022,2022-08-01
MA,2022,December,12 month-ending,Number of Drug Overdose Deaths,,100,0.174389636,Massachusetts,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,691",December2022,2022-12-01
MA,2022,February,12 month-ending,Number of Drug Overdose Deaths,,100,0.126235078,Massachusetts,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,606",February2022,2022-02-01
MA,2022,January,12 month-ending,Number of Drug Overdose Deaths,,100,0.132268957,Massachusetts,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,588",January2022,2022-01-01
MA,2022,July,12 month-ending,Number of Drug Overdose Deaths,,100,0.164978337,Massachusetts,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,667",July2022,2022-07-01
MA,2022,June,12 month-ending,Number of Drug Overdose Deaths,,100,0.168722815,Massachusetts,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,640",June2022,2022-06-01
MA,2022,March,12 month-ending,Number of Drug Overdose Deaths,,100,0.131161876,Massachusetts,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,589",March2022,2022-03-01
MA,2022,May,12 month-ending,Number of Drug Overdose Deaths,,100,0.147669159,Massachusetts,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,615",May2022,2022-05-01
MA,2022,November,12 month-ending,Number of Drug Overdose Deaths,,100,0.179638864,Massachusetts,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,696",November2022,2022-11-01
MA,2022,October,12 month-ending,Number of Drug Overdose Deaths,,100,0.16634066,Massachusetts,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,676",October2022,2022-10-01
MA,2022,September,12 month-ending,Number of Drug Overdose Deaths,,100,0.152664693,Massachusetts,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,644",September2022,2022-09-01
MA,2023,April,12 month-ending,Number of Drug Overdose Deaths,,100,0.179570303,Massachusetts,Underreported due to incomplete data.,*,"2,631",April2023,2023-04-01
MA,2023,August,12 month-ending,Number of Drug Overdose Deaths,,100,0.146227021,Massachusetts,Underreported due to incomplete data.,*,"2,577",August2023,2023-08-01
MA,2023,February,12 month-ending,Number of Drug Overdose Deaths,,100,0.183495022,Massachusetts,Underreported due to incomplete data.,*,"2,683",February2023,2023-02-01
MA,2023,January,12 month-ending,Number of Drug Overdose Deaths,,100,0.182638249,Massachusetts,Underreported due to incomplete data.,*,"2,706",January2023,2023-01-01
MA,2023,July,12 month-ending,Number of Drug Overdose Deaths,,100,0.147532834,Massachusetts,Underreported due to incomplete data.,*,"2,589",July2023,2023-07-01
MA,2023,June,12 month-ending,Number of Drug Overdose Deaths,,100,0.153418353,Massachusetts,Underreported due to incomplete data.,*,"2,637",June2023,2023-06-01
