State,Year,Month,Period,Indicator,Data Value,Percent Complete,Percent Pending Investigation,State Name,Footnote,Footnote Symbol,Predicted Value,Date_Month_Year,Date
IL,2018,February,12 month-ending,Number of Drug Overdose Deaths,,100,0.03344202,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,745",February2018,2018-02-01
IL,2018,January,12 month-ending,Number of Drug Overdose Deaths,,100,0.033410363,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,759",January2018,2018-01-01
IL,2018,July,12 month-ending,Number of Drug Overdose Deaths,,100,0.042692208,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,887",July2018,2018-07-01
IL,2018,June,12 month-ending,Number of Drug Overdose Deaths,,100,0.039024753,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,861",June2018,2018-06-01
IL,2018,March,12 month-ending,Number of Drug Overdose Deaths,,100,0.034475369,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,766",March2018,2018-03-01
IL,2018,May,12 month-ending,Number of Drug Overdose Deaths,,100,0.039007718,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,853",May2018,2018-05-01
IL,2018,November,12 month-ending,Number of Drug Overdose Deaths,,100,0.065000789,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,733",November2018,2018-11-01
IL,2018,October,12 month-ending,Number of Drug Overdose Deaths,,100,0.061233578,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,794",October2018,2018-10-01
IL,2018,September,12 month-ending,Number of Drug Overdose Deaths,,100,0.055802014,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,780",September2018,2018-09-01
IL,2019,April,12 month-ending,Number of Drug Overdose Deaths,,100,0.091592566,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,605",April2019,2019-04-01
IL,2019,August,12 month-ending,Number of Drug Overdose Deaths,,100,0.113890893,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,680",August2019,2019-08-01
IL,2019,December,12 month-ending,Number of Drug Overdose Deaths,,100,0.13041013,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,806",December2019,2019-12-01
IL,2019,February,12 month-ending,Number of Drug Overdose Deaths,,100,0.078967899,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,666",February2019,2019-02-01
IL,2019,January,12 month-ending,Number of Drug Overdose Deaths,,100,0.076920885,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,700",January2019,2019-01-01
IL,2019,July,12 month-ending,Number of Drug Overdose Deaths,,100,0.11118291,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,628",July2019,2019-07-01
IL,2019,June,12 month-ending,Number of Drug Overdose Deaths,,100,0.109234598,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,655",June2019,2019-06-01
IL,2019,March,12 month-ending,Number of Drug Overdose Deaths,,100,0.085563531,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,639",March2019,2019-03-01
IL,2019,May,12 month-ending,Number of Drug Overdose Deaths,,100,0.099914359,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,643",May2019,2019-05-01
IL,2019,November,12 month-ending,Number of Drug Overdose Deaths,,100,0.130676868,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,750",November2019,2019-11-01
IL,2019,October,12 month-ending,Number of Drug Overdose Deaths,,100,0.118584575,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,686",October2019,2019-10-01
IL,2019,September,12 month-ending,Number of Drug Overdose Deaths,,100,0.113066282,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,712",September2019,2019-09-01
IL,2020,April,12 month-ending,Number of Drug Overdose Deaths,,100,0.127680619,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,"3,195",April2020,2020-04-01
IL,2020,August,12 month-ending,Number of Drug Overdose Deaths,,100,0.142283653,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,"3,528",August2020,2020-08-01
IL,2020,December,12 month-ending,Number of Drug Overdose Deaths,,100,0.153806716,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,"3,581",December2020,2020-12-01
IL,2020,February,12 month-ending,Number of Drug Overdose Deaths,,100,0.13220072,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,973",February2020,2020-02-01
IL,2020,January,12 month-ending,Number of Drug Overdose Deaths,,100,0.131895049,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,873",January2020,2020-01-01
IL,2020,July,12 month-ending,Number of Drug Overdose Deaths,,100,0.141100412,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,"3,486",July2020,2020-07-01
IL,2020,June,12 month-ending,Number of Drug Overdose Deaths,,100,0.136195156,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,"3,409",June2020,2020-06-01
IL,2020,March,12 month-ending,Number of Drug Overdose Deaths,,100,0.131260473,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,"3,053",March2020,2020-03-01
IL,2020,May,12 month-ending,Number of Drug Overdose Deaths,,100,0.136158922,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,"3,334",May2020,2020-05-01
IL,2020,November,12 month-ending,Number of Drug Overdose Deaths,,100,0.148345225,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,"3,625",November2020,2020-11-01
IL,2020,October,12 month-ending,Number of Drug Overdose Deaths,,100,0.141488627,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,"3,583",October2020,2020-10-01
IL,2020,September,12 month-ending,Number of Drug Overdose Deaths,,100,0.142068142,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,"3,566",September2020,2020-09-01
IL,2021,April,12 month-ending,Number of Drug Overdose Deaths,,100,0.156536168,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,"3,583",April2021,2021-04-01
IL,2021,August,12 month-ending,Number of Drug Overdose Deaths,,100,0.155076132,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,"3,627",August2021,2021-08-01
IL,2021,December,12 month-ending,Number of Drug Overdose Deaths,,100,0.17112105,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,"3,848",December2021,2021-12-01
IL,2021,February,12 month-ending,Number of Drug Overdose Deaths,,100,0.152900546,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,"3,527",February2021,2021-02-01
IL,2021,January,12 month-ending,Number of Drug Overdose Deaths,,100,0.15434575,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,"3,566",January2021,2021-01-01
IL,2021,July,12 month-ending,Number of Drug Overdose Deaths,,100,0.14906492,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,"3,584",July2021,2021-07-01
IL,2021,June,12 month-ending,Number of Drug Overdose Deaths,,100,0.152176364,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,"3,522",June2021,2021-06-01
IL,2021,March,12 month-ending,Number of Drug Overdose Deaths,,100,0.150610469,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,"3,560",March2021,2021-03-01
IL,2021,May,12 month-ending,Number of Drug Overdose Deaths,,100,0.15117823,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,"3,490",May2021,2021-05-01
IL,2021,November,12 month-ending,Number of Drug Overdose Deaths,,100,0.163620823,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,"3,765",November2021,2021-11-01
IL,2021,October,12 month-ending,Number of Drug Overdose Deaths,,100,0.163646524,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,"3,730",October2021,2021-10-01
IL,2021,September,12 month-ending,Number of Drug Overdose Deaths,,100,0.161231103,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,"3,647",September2021,2021-09-01
IL,2022,April,12 month-ending,Number of Drug Overdose Deaths,,100,0.187979063,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,"3,990",April2022,2022-04-01
IL,2022,August,12 month-ending,Number of Drug Overdose Deaths,,100,0.171256616,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,"3,880",August2022,2022-08-01
IL,2022,December,12 month-ending,Number of Drug Overdose Deaths,,100,0.128901574,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,"3,906",December2022,2022-12-01
IL,2022,February,12 month-ending,Number of Drug Overdose Deaths,,100,0.183277354,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,"4,037",February2022,2022-02-01
IL,2022,January,12 month-ending,Number of Drug Overdose Deaths,,100,0.176506785,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,"3,969",January2022,2022-01-01
IL,2022,July,12 month-ending,Number of Drug Overdose Deaths,,100,0.176169252,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,"3,895",July2022,2022-07-01
IL,2022,June,12 month-ending,Number of Drug Overdose Deaths,,100,0.18353094,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,"3,961",June2022,2022-06-01
IL,2022,March,12 month-ending,Number of Drug Overdose Deaths,,100,0.188861985,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,"4,042",March2022,2022-03-01
IL,2022,May,12 month-ending,Number of Drug Overdose Deaths,,100,0.185185185,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,"3,999",May2022,2022-05-01
IL,2022,November,12 month-ending,Number of Drug Overdose Deaths,,100,0.143365017,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,"3,896",November2022,2022-11-01
IL,2022,October,12 month-ending,Number of Drug Overdose Deaths,,100,0.161784249,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,"3,867",October2022,2022-10-01
IL,2022,September,12 month-ending,Number of Drug Overdose Deaths,,100,0.165358606,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,"3,880",September2022,2022-09-01
IL,2023,April,12 month-ending,Number of Drug Overdose Deaths,,100,0.125595039,Illinois,Underreported due to incomplete data.,*,"3,847",April2023,2023-04-01
IL,2023,August,12 month-ending,Number of Drug Overdose Deaths,,100,0.223520402,Illinois,Underreported due to incomplete data.,*,"3,850",August2023,2023-08-01
IL,2023,February,12 month-ending,Number of Drug Overdose Deaths,,100,0.119502658,Illinois,Underreported due to incomplete data.,*,"3,821",February2023,2023-02-01
IL,2023,January,12 month-ending,Number of Drug Overdose Deaths,,100,0.122464932,Illinois,Underreported due to incomplete data.,*,"3,820",January2023,2023-01-01
IL,2023,July,12 month-ending,Number of Drug Overdose Deaths,,100,0.193190479,Illinois,Underreported due to incomplete data.,*,"3,851",July2023,2023-07-01
IL,2023,June,12 month-ending,Number of Drug Overdose Deaths,,100,0.156069517,Illinois,Underreported due to incomplete data.,*,"3,878",June2023,2023-06-01
IL,2023,March,12 month-ending,Number of Drug Overdose Deaths,,100,0.119543625,Illinois,Underreported due to incomplete data.,*,"3,846",March2023,2023-03-01
IL,2023,May,12 month-ending,Number of Drug Overdose Deaths,,100,0.131818302,Illinois,Underreported due to incomplete data.,*,"3,864",May2023,2023-05-01
IL,2023,September,12 month-ending,Number of Drug Overdose Deaths,,100,0.24803269,Illinois,Underreported due to incomplete data.,*,"3,813",September2023,2023-09-01
IN,2015,April,12 month-ending,Number of Drug Overdose Deaths,,100,0.029990214,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,208",April2015,2015-04-01
IN,2015,August,12 month-ending,Number of Drug Overdose Deaths,,100,0.028260119,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,221",August2015,2015-08-01
IN,2015,December,12 month-ending,Number of Drug Overdose Deaths,,100,0.01738993,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,232",December2015,2015-12-01
IN,2015,February,12 month-ending,Number of Drug Overdose Deaths,,100,0.033666255,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,151",February2015,2015-02-01
IN,2015,January,12 month-ending,Number of Drug Overdose Deaths,,100,0.033776177,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,162",January2015,2015-01-01
IN,2015,July,12 month-ending,Number of Drug Overdose Deaths,,100,0.03303445,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,207",July2015,2015-07-01
IN,2015,June,12 month-ending,Number of Drug Overdose Deaths,,100,0.033062015,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,217",June2015,2015-06-01
IN,2015,March,12 month-ending,Number of Drug Overdose Deaths,,100,0.030213402,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,193",March2015,2015-03-01
IN,2015,May,12 month-ending,Number of Drug Overdose Deaths,,100,0.031500528,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,203",May2015,2015-05-01
IN,2015,November,12 month-ending,Number of Drug Overdose Deaths,,100,0.025135496,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,218",November2015,2015-11-01
IN,2015,October,12 month-ending,Number of Drug Overdose Deaths,,100,0.02350029,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,205",October2015,2015-10-01
IN,2015,September,12 month-ending,Number of Drug Overdose Deaths,,100,0.025063834,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,210",September2015,2015-09-01
IN,2016,April,12 month-ending,Number of Drug Overdose Deaths,,100,0.0143287,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,285",April2016,2016-04-01
IN,2016,August,12 month-ending,Number of Drug Overdose Deaths,,100,0.009533949,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,421",August2016,2016-08-01
IN,2016,December,12 month-ending,Number of Drug Overdose Deaths,,100,0.006245023,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,506",December2016,2016-12-01
IN,2016,February,12 month-ending,Number of Drug Overdose Deaths,,100,0.015907609,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,259",February2016,2016-02-01
IN,2016,January,12 month-ending,Number of Drug Overdose Deaths,,100,0.017569078,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,228",January2016,2016-01-01
IN,2016,July,12 month-ending,Number of Drug Overdose Deaths,,100,0.009554901,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,383",July2016,2016-07-01
IN,2016,June,12 month-ending,Number of Drug Overdose Deaths,,100,0.009577321,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,354",June2016,2016-06-01
IN,2016,March,12 month-ending,Number of Drug Overdose Deaths,,100,0.015881082,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,264",March2016,2016-03-01
IN,2016,May,12 month-ending,Number of Drug Overdose Deaths,,100,0.012773023,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,321",May2016,2016-05-01
IN,2016,November,12 month-ending,Number of Drug Overdose Deaths,,100,0.004718465,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,469",November2016,2016-11-01
IN,2016,October,12 month-ending,Number of Drug Overdose Deaths,,100,0.004747962,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,441",October2016,2016-10-01
IN,2016,September,12 month-ending,Number of Drug Overdose Deaths,,100,0.009540316,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,434",September2016,2016-09-01
IN,2017,April,12 month-ending,Number of Drug Overdose Deaths,,100,0.010716309,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,700",April2017,2017-04-01
IN,2017,August,12 month-ending,Number of Drug Overdose Deaths,,100,0.021241409,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,762",August2017,2017-08-01
IN,2017,December,12 month-ending,Number of Drug Overdose Deaths,,100,0.030278716,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,835",December2017,2017-12-01
IN,2017,February,12 month-ending,Number of Drug Overdose Deaths,,100,0.007718074,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,629",February2017,2017-02-01
IN,2017,January,12 month-ending,Number of Drug Overdose Deaths,,100,0.006200974,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,576",January2017,2017-01-01
IN,2017,July,12 month-ending,Number of Drug Overdose Deaths,,100,0.019723567,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,777",July2017,2017-07-01
IN,2017,June,12 month-ending,Number of Drug Overdose Deaths,,100,0.01670032,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,720",June2017,2017-06-01
IN,2017,March,12 month-ending,Number of Drug Overdose Deaths,,100,0.00768238,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,664",March2017,2017-03-01
IN,2017,May,12 month-ending,Number of Drug Overdose Deaths,,100,0.016779035,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,721",May2017,2017-05-01
IN,2017,November,12 month-ending,Number of Drug Overdose Deaths,,100,0.025756015,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,861",November2017,2017-11-01
IN,2017,October,12 month-ending,Number of Drug Overdose Deaths,,100,0.02423508,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,842",October2017,2017-10-01
IN,2017,September,12 month-ending,Number of Drug Overdose Deaths,,100,0.019679973,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,802",September2017,2017-09-01
IN,2018,April,12 month-ending,Number of Drug Overdose Deaths,,100,0.028706544,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,716",April2018,2018-04-01
IN,2018,August,12 month-ending,Number of Drug Overdose Deaths,,100,0.019629753,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,680",August2018,2018-08-01
IN,2018,December,12 month-ending,Number of Drug Overdose Deaths,,100,0.007549905,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,612",December2018,2018-12-01
IN,2018,February,12 month-ending,Number of Drug Overdose Deaths,,100,0.028570999,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,757",February2018,2018-02-01
IN,2018,January,12 month-ending,Number of Drug Overdose Deaths,,100,0.030018762,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,808",January2018,2018-01-01
IN,2018,July,12 month-ending,Number of Drug Overdose Deaths,,100,0.021173944,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,679",July2018,2018-07-01
IN,2018,June,12 month-ending,Number of Drug Overdose Deaths,,100,0.02420758,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,696",June2018,2018-06-01
IN,2018,March,12 month-ending,Number of Drug Overdose Deaths,,100,0.028701773,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,736",March2018,2018-03-01
IN,2018,May,12 month-ending,Number of Drug Overdose Deaths,,100,0.022651083,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,699",May2018,2018-05-01
IN,2018,November,12 month-ending,Number of Drug Overdose Deaths,,100,0.013569135,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,605",November2018,2018-11-01
IN,2018,October,12 month-ending,Number of Drug Overdose Deaths,,100,0.016586248,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,639",October2018,2018-10-01
IN,2018,September,12 month-ending,Number of Drug Overdose Deaths,,100,0.019621457,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,649",September2018,2018-09-01
IN,2019,April,12 month-ending,Number of Drug Overdose Deaths,,100,0.004586455,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,598",April2019,2019-04-01
IN,2019,August,12 month-ending,Number of Drug Overdose Deaths,,100,0.003033428,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,628",August2019,2019-08-01
IN,2019,December,12 month-ending,Number of Drug Overdose Deaths,,100,0.001503398,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,704",December2019,2019-12-01
IN,2019,February,12 month-ending,Number of Drug Overdose Deaths,,100,0.007661544,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,592",February2019,2019-02-01
IN,2019,January,12 month-ending,Number of Drug Overdose Deaths,,100,0.007657554,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,591",January2019,2019-01-01
IN,2019,July,12 month-ending,Number of Drug Overdose Deaths,,100,0.003031773,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,623",July2019,2019-07-01
IN,2019,June,12 month-ending,Number of Drug Overdose Deaths,,100,0.003035132,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,610",June2019,2019-06-01
IN,2019,March,12 month-ending,Number of Drug Overdose Deaths,,100,0.007645961,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,610",March2019,2019-03-01
IN,2019,May,12 month-ending,Number of Drug Overdose Deaths,,100,0.004567392,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,612",May2019,2019-05-01
IN,2019,November,12 month-ending,Number of Drug Overdose Deaths,,100,0.003011141,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,680",November2019,2019-11-01
IN,2019,October,12 month-ending,Number of Drug Overdose Deaths,,100,0.00302092,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,661",October2019,2019-10-01
IN,2019,September,12 month-ending,Number of Drug Overdose Deaths,,100,0.003029339,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,637",September2019,2019-09-01
IN,2020,April,12 month-ending,Number of Drug Overdose Deaths,,100,0.007253841,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,878",April2020,2020-04-01
IN,2020,August,12 month-ending,Number of Drug Overdose Deaths,,100,0.019416668,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,124",August2020,2020-08-01
IN,2020,December,12 month-ending,Number of Drug Overdose Deaths,,100,0.055594163,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,272",December2020,2020-12-01
IN,2020,February,12 month-ending,Number of Drug Overdose Deaths,,100,0.002971327,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,790",February2020,2020-02-01
IN,2020,January,12 month-ending,Number of Drug Overdose Deaths,,100,0.002989581,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,752",January2020,2020-01-01
IN,2020,July,12 month-ending,Number of Drug Overdose Deaths,,100,0.015414798,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,091",July2020,2020-07-01
IN,2020,June,12 month-ending,Number of Drug Overdose Deaths,,100,0.011324868,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,043",June2020,2020-06-01
IN,2020,March,12 month-ending,Number of Drug Overdose Deaths,,100,0.005911476,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,798",March2020,2020-03-01
IN,2020,May,12 month-ending,Number of Drug Overdose Deaths,,100,0.010008293,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,986",May2020,2020-05-01
IN,2020,November,12 month-ending,Number of Drug Overdose Deaths,,100,0.038118272,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,215",November2020,2020-11-01
IN,2020,October,12 month-ending,Number of Drug Overdose Deaths,,100,0.029802222,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,186",October2020,2020-10-01
IN,2020,September,12 month-ending,Number of Drug Overdose Deaths,,100,0.023364807,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,160",September2020,2020-09-01
IN,2021,April,12 month-ending,Number of Drug Overdose Deaths,,100,0.050071978,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,487",April2021,2021-04-01
IN,2021,August,12 month-ending,Number of Drug Overdose Deaths,,100,0.040359706,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,575",August2021,2021-08-01
IN,2021,December,12 month-ending,Number of Drug Overdose Deaths,,100,0.002520415,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,789",December2021,2021-12-01
IN,2021,February,12 month-ending,Number of Drug Overdose Deaths,,100,0.052964145,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,359",February2021,2021-02-01
IN,2021,January,12 month-ending,Number of Drug Overdose Deaths,,100,0.053076591,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,338",January2021,2021-01-01
IN,2021,July,12 month-ending,Number of Drug Overdose Deaths,,100,0.044439366,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,510",July2021,2021-07-01
IN,2021,June,12 month-ending,Number of Drug Overdose Deaths,,100,0.046865698,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,491",June2021,2021-06-01
IN,2021,March,12 month-ending,Number of Drug Overdose Deaths,,100,0.050717467,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,434",March2021,2021-03-01
IN,2021,May,12 month-ending,Number of Drug Overdose Deaths,,100,0.04801314,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,476",May2021,2021-05-01
IN,2021,November,12 month-ending,Number of Drug Overdose Deaths,,100,0.021171665,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,771",November2021,2021-11-01
IN,2021,October,12 month-ending,Number of Drug Overdose Deaths,,100,0.028377195,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,684",October2021,2021-10-01
IN,2021,September,12 month-ending,Number of Drug Overdose Deaths,,100,0.035967654,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,663",September2021,2021-09-01
IN,2022,April,12 month-ending,Number of Drug Overdose Deaths,,100,0.004952579,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,792",April2022,2022-04-01
IN,2022,August,12 month-ending,Number of Drug Overdose Deaths,,100,0.004978902,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,766",August2022,2022-08-01
IN,2022,December,12 month-ending,Number of Drug Overdose Deaths,,100,0.006571079,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,666",December2022,2022-12-01
IN,2022,February,12 month-ending,Number of Drug Overdose Deaths,,100,0.003716275,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,869",February2022,2022-02-01
IN,2022,January,12 month-ending,Number of Drug Overdose Deaths,,100,0.002500344,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,791",January2022,2022-01-01
IN,2022,July,12 month-ending,Number of Drug Overdose Deaths,,100,0.003715078,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,769",July2022,2022-07-01
IN,2022,June,12 month-ending,Number of Drug Overdose Deaths,,100,0.004968142,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,747",June2022,2022-06-01
IN,2022,March,12 month-ending,Number of Drug Overdose Deaths,,100,0.004942177,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,863",March2022,2022-03-01
IN,2022,May,12 month-ending,Number of Drug Overdose Deaths,,100,0.004963949,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,751",May2022,2022-05-01
IN,2022,November,12 month-ending,Number of Drug Overdose Deaths,,100,0.005188875,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,673",November2022,2022-11-01
IN,2022,October,12 month-ending,Number of Drug Overdose Deaths,,100,0.005120131,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,734",October2022,2022-10-01
IN,2022,September,12 month-ending,Number of Drug Overdose Deaths,,100,0.005068359,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,"2,711",September2022,2022-09-01
IN,2023,April,12 month-ending,Number of Drug Overdose Deaths,,100,0.005509945,Indiana,Underreported due to incomplete data.,*,"2,502",April2023,2023-04-01
