State,Year,Month,Period,Indicator,Data Value,Percent Complete,Percent Pending Investigation,State Name,Footnote,Footnote Symbol,Predicted Value,Date_Month_Year,Date
CT,2015,June,12 month-ending,Number of Drug Overdose Deaths,670.0,100,0.013111315,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,670,June2015,2015-06-01
CT,2015,March,12 month-ending,Number of Drug Overdose Deaths,639.0,100,0.009837033,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,639,March2015,2015-03-01
CT,2015,May,12 month-ending,Number of Drug Overdose Deaths,652.0,100,0.0131419,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,652,May2015,2015-05-01
CT,2015,November,12 month-ending,Number of Drug Overdose Deaths,800.0,100,0.019511561,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,800,November2015,2015-11-01
CT,2015,October,12 month-ending,Number of Drug Overdose Deaths,779.0,100,0.016331863,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,779,October2015,2015-10-01
CT,2015,September,12 month-ending,Number of Drug Overdose Deaths,748.0,100,0.019636078,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,748,September2015,2015-09-01
CT,2016,April,12 month-ending,Number of Drug Overdose Deaths,869.0,,0.016557388,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,869,April2016,2016-04-01
CT,2016,August,12 month-ending,Number of Drug Overdose Deaths,928.0,,0.016580448,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,928,August2016,2016-08-01
CT,2016,December,12 month-ending,Number of Drug Overdose Deaths,974.0,,0.026108808,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,974,December2016,2016-12-01
CT,2016,February,12 month-ending,Number of Drug Overdose Deaths,836.0,,0.016539314,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,836,February2016,2016-02-01
CT,2016,January,12 month-ending,Number of Drug Overdose Deaths,824.0,,0.0164647,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,824,January2016,2016-01-01
CT,2016,July,12 month-ending,Number of Drug Overdose Deaths,906.0,,0.013291686,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,906,July2016,2016-07-01
CT,2016,June,12 month-ending,Number of Drug Overdose Deaths,909.0,,0.016562873,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,909,June2016,2016-06-01
CT,2016,March,12 month-ending,Number of Drug Overdose Deaths,849.0,,0.01657715,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,849,March2016,2016-03-01
CT,2016,May,12 month-ending,Number of Drug Overdose Deaths,895.0,,0.01324591,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,895,May2016,2016-05-01
CT,2016,November,12 month-ending,Number of Drug Overdose Deaths,939.0,,0.016504918,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,939,November2016,2016-11-01
CT,2016,October,12 month-ending,Number of Drug Overdose Deaths,918.0,,0.016580998,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,918,October2016,2016-10-01
CT,2016,September,12 month-ending,Number of Drug Overdose Deaths,929.0,,0.016617921,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,929,September2016,2016-09-01
CT,2017,April,12 month-ending,Number of Drug Overdose Deaths,1018.0,,0.025720992,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,018",April2017,2017-04-01
CT,2017,August,12 month-ending,Number of Drug Overdose Deaths,1081.0,,0.019124116,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,081",August2017,2017-08-01
CT,2017,December,12 month-ending,Number of Drug Overdose Deaths,1080.0,,0.009511128,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,080",December2017,2017-12-01
CT,2017,February,12 month-ending,Number of Drug Overdose Deaths,994.0,,0.025787319,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,994,February2017,2017-02-01
CT,2017,January,12 month-ending,Number of Drug Overdose Deaths,985.0,,0.025945385,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,985,January2017,2017-01-01
CT,2017,July,12 month-ending,Number of Drug Overdose Deaths,1074.0,,0.02233211,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,074",July2017,2017-07-01
CT,2017,June,12 month-ending,Number of Drug Overdose Deaths,1056.0,,0.022401434,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,056",June2017,2017-06-01
CT,2017,March,12 month-ending,Number of Drug Overdose Deaths,1019.0,,0.0257566,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,019",March2017,2017-03-01
CT,2017,May,12 month-ending,Number of Drug Overdose Deaths,1046.0,,0.025710246,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,046",May2017,2017-05-01
CT,2017,November,12 month-ending,Number of Drug Overdose Deaths,1066.0,,0.015911405,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,066",November2017,2017-11-01
CT,2017,October,12 month-ending,Number of Drug Overdose Deaths,1092.0,,0.015867475,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,092",October2017,2017-10-01
CT,2017,September,12 month-ending,Number of Drug Overdose Deaths,1083.0,,0.015851377,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,083",September2017,2017-09-01
CT,2018,April,12 month-ending,Number of Drug Overdose Deaths,1065.0,100,0.009505101,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,065",April2018,2018-04-01
CT,2018,August,12 month-ending,Number of Drug Overdose Deaths,1063.0,100,0.022145591,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,063",August2018,2018-08-01
CT,2018,December,12 month-ending,Number of Drug Overdose Deaths,1070.0,100,0.028617762,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,070",December2018,2018-12-01
CT,2018,February,12 month-ending,Number of Drug Overdose Deaths,1058.0,100,0.009502993,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,058",February2018,2018-02-01
CT,2018,January,12 month-ending,Number of Drug Overdose Deaths,1053.0,100,0.009450307,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,053",January2018,2018-01-01
CT,2018,July,12 month-ending,Number of Drug Overdose Deaths,1066.0,100,0.022194039,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,066",July2018,2018-07-01
CT,2018,June,12 month-ending,Number of Drug Overdose Deaths,1069.0,100,0.019077295,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,069",June2018,2018-06-01
CT,2018,March,12 month-ending,Number of Drug Overdose Deaths,1065.0,100,0.009515653,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,065",March2018,2018-03-01
CT,2018,May,12 month-ending,Number of Drug Overdose Deaths,1052.0,100,0.018993352,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,052",May2018,2018-05-01
CT,2018,November,12 month-ending,Number of Drug Overdose Deaths,1097.0,100,0.034761724,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,097",November2018,2018-11-01
CT,2018,October,12 month-ending,Number of Drug Overdose Deaths,1081.0,100,0.028427037,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,081",October2018,2018-10-01
CT,2018,September,12 month-ending,Number of Drug Overdose Deaths,1083.0,100,0.025307646,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,083",September2018,2018-09-01
CT,2019,April,12 month-ending,Number of Drug Overdose Deaths,1080.0,100,0.063451777,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,084",April2019,2019-04-01
CT,2019,August,12 month-ending,Number of Drug Overdose Deaths,1183.0,100,0.07869802,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,189",August2019,2019-08-01
CT,2019,December,12 month-ending,Number of Drug Overdose Deaths,1231.0,100,0.165993298,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,251",December2019,2019-12-01
CT,2019,February,12 month-ending,Number of Drug Overdose Deaths,1080.0,100,0.057403451,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,083",February2019,2019-02-01
CT,2019,January,12 month-ending,Number of Drug Overdose Deaths,1087.0,100,0.051218029,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,089",January2019,2019-01-01
CT,2019,July,12 month-ending,Number of Drug Overdose Deaths,1130.0,100,0.066275327,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,134",July2019,2019-07-01
CT,2019,June,12 month-ending,Number of Drug Overdose Deaths,1102.0,100,0.06629625,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,106",June2019,2019-06-01
CT,2019,March,12 month-ending,Number of Drug Overdose Deaths,1074.0,100,0.060244784,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,077",March2019,2019-03-01
CT,2019,May,12 month-ending,Number of Drug Overdose Deaths,1093.0,100,0.053903228,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,096",May2019,2019-05-01
CT,2019,November,12 month-ending,Number of Drug Overdose Deaths,1197.0,100,0.091063242,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,205",November2019,2019-11-01
CT,2019,October,12 month-ending,Number of Drug Overdose Deaths,1189.0,100,0.085058123,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,196",October2019,2019-10-01
CT,2019,September,12 month-ending,Number of Drug Overdose Deaths,1185.0,100,0.078757521,Connecticut,Numbers may differ from published reports using final data. See Technical Notes.,**,"1,191",September2019,2019-09-01
CT,2020,April,12 month-ending,Number of Drug Overdose Deaths,1333.0,100,0.132825133,Connecticut,Underreported due to incomplete data.,*,"1,350",April2020,2020-04-01
CT,2020,August,12 month-ending,Number of Drug Overdose Deaths,1324.0,100,0.113319145,Connecticut,Underreported due to incomplete data.,*,"1,340",August2020,2020-08-01
CT,2020,December,12 month-ending,Number of Drug Overdose Deaths,1385.0,100,0.036738657,Connecticut,Underreported due to incomplete data.,*,"1,385",December2020,2020-12-01
CT,2020,February,12 month-ending,Number of Drug Overdose Deaths,1276.0,100,0.141251805,Connecticut,Underreported due to incomplete data.,*,"1,290",February2020,2020-02-01
CT,2020,January,12 month-ending,Number of Drug Overdose Deaths,1263.0,100,0.144304671,Connecticut,Underreported due to incomplete data.,*,"1,273",January2020,2020-01-01
CT,2020,July,12 month-ending,Number of Drug Overdose Deaths,1362.0,100,0.124244181,Connecticut,Underreported due to incomplete data.,*,"1,379",July2020,2020-07-01
CT,2020,June,12 month-ending,Number of Drug Overdose Deaths,1348.0,100,0.118732052,Connecticut,Underreported due to incomplete data.,*,"1,362",June2020,2020-06-01
CT,2020,March,12 month-ending,Number of Drug Overdose Deaths,1288.0,100,0.140915639,Connecticut,Underreported due to incomplete data.,*,"1,306",March2020,2020-03-01
CT,2020,May,12 month-ending,Number of Drug Overdose Deaths,1348.0,100,0.127402648,Connecticut,Underreported due to incomplete data.,*,"1,366",May2020,2020-05-01
CT,2020,November,12 month-ending,Number of Drug Overdose Deaths,1368.0,100,0.102613955,Connecticut,Underreported due to incomplete data.,*,"1,379",November2020,2020-11-01
CT,2020,October,12 month-ending,Number of Drug Overdose Deaths,1364.0,100,0.106662291,Connecticut,Underreported due to incomplete data.,*,"1,378",October2020,2020-10-01
CT,2020,September,12 month-ending,Number of Drug Overdose Deaths,1353.0,100,0.112829545,Connecticut,Underreported due to incomplete data.,*,"1,367",September2020,2020-09-01
CT,2021,February,12 month-ending,Number of Drug Overdose Deaths,1403.0,100,0.076618567,Connecticut,Underreported due to incomplete data.,*,"1,407",February2021,2021-02-01
CT,2021,January,12 month-ending,Number of Drug Overdose Deaths,1385.0,100,0.056400133,Connecticut,Underreported due to incomplete data.,*,"1,385",January2021,2021-01-01
CT,2021,March,12 month-ending,Number of Drug Overdose Deaths,1413.0,100,0.076925049,Connecticut,Underreported due to incomplete data.,*,"1,422",March2021,2021-03-01
DC,2015,April,12 month-ending,Number of Drug Overdose Deaths,113.0,100,0.139372822,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,115,April2015,2015-04-01
DC,2015,August,12 month-ending,Number of Drug Overdose Deaths,115.0,100,0.140277047,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,117,August2015,2015-08-01
DC,2015,December,12 month-ending,Number of Drug Overdose Deaths,144.0,100,0.105152471,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,146,December2015,2015-12-01
DC,2015,February,12 month-ending,Number of Drug Overdose Deaths,113.0,100,0.106534091,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,114,February2015,2015-02-01
DC,2015,January,12 month-ending,Number of Drug Overdose Deaths,113.0,100,0.107353731,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,114,January2015,2015-01-01
DC,2015,July,12 month-ending,Number of Drug Overdose Deaths,114.0,100,0.14114326,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,116,July2015,2015-07-01
DC,2015,June,12 month-ending,Number of Drug Overdose Deaths,119.0,100,0.140894681,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,121,June2015,2015-06-01
DC,2015,March,12 month-ending,Number of Drug Overdose Deaths,115.0,100,0.105189341,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,116,March2015,2015-03-01
DC,2015,May,12 month-ending,Number of Drug Overdose Deaths,118.0,100,0.140203295,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,120,May2015,2015-05-01
DC,2015,November,12 month-ending,Number of Drug Overdose Deaths,135.0,100,0.139033716,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,137,November2015,2015-11-01
DC,2015,October,12 month-ending,Number of Drug Overdose Deaths,126.0,100,0.15737017,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,128,October2015,2015-10-01
DC,2015,September,12 month-ending,Number of Drug Overdose Deaths,122.0,100,0.14077072,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,124,September2015,2015-09-01
DC,2016,April,12 month-ending,Number of Drug Overdose Deaths,174.0,,0.070646415,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,175,April2016,2016-04-01
DC,2016,August,12 month-ending,Number of Drug Overdose Deaths,239.0,,0.069096562,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,240,August2016,2016-08-01
DC,2016,December,12 month-ending,Number of Drug Overdose Deaths,300.0,,0.0,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,300,December2016,2016-12-01
DC,2016,February,12 month-ending,Number of Drug Overdose Deaths,146.0,,0.106951872,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,148,February2016,2016-02-01
DC,2016,January,12 month-ending,Number of Drug Overdose Deaths,146.0,,0.106837607,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,148,January2016,2016-01-01
DC,2016,July,12 month-ending,Number of Drug Overdose Deaths,219.0,,0.06932409,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,220,July2016,2016-07-01
DC,2016,June,12 month-ending,Number of Drug Overdose Deaths,208.0,,0.069795847,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,209,June2016,2016-06-01
DC,2016,March,12 month-ending,Number of Drug Overdose Deaths,161.0,,0.106761566,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,163,March2016,2016-03-01
DC,2016,May,12 month-ending,Number of Drug Overdose Deaths,198.0,,0.069942298,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,199,May2016,2016-05-01
DC,2016,November,12 month-ending,Number of Drug Overdose Deaths,289.0,,0.016854879,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,289,November2016,2016-11-01
DC,2016,October,12 month-ending,Number of Drug Overdose Deaths,259.0,,0.01701838,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,259,October2016,2016-10-01
DC,2016,September,12 month-ending,Number of Drug Overdose Deaths,247.0,,0.051116033,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,248,September2016,2016-09-01
DC,2017,April,12 month-ending,Number of Drug Overdose Deaths,375.0,,0.0,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,375,April2017,2017-04-01
DC,2017,August,12 month-ending,Number of Drug Overdose Deaths,377.0,,0.0158831,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,377,August2017,2017-08-01
DC,2017,December,12 month-ending,Number of Drug Overdose Deaths,348.0,,0.032061558,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,348,December2017,2017-12-01
DC,2017,February,12 month-ending,Number of Drug Overdose Deaths,342.0,,0.0,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,342,February2017,2017-02-01
DC,2017,January,12 month-ending,Number of Drug Overdose Deaths,326.0,,0.0,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,326,January2017,2017-01-01
DC,2017,July,12 month-ending,Number of Drug Overdose Deaths,383.0,,0.0,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,383,July2017,2017-07-01
DC,2017,June,12 month-ending,Number of Drug Overdose Deaths,384.0,,0.0,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,384,June2017,2017-06-01
DC,2017,March,12 month-ending,Number of Drug Overdose Deaths,357.0,,0.0,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,357,March2017,2017-03-01
DC,2017,May,12 month-ending,Number of Drug Overdose Deaths,380.0,,0.0,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,380,May2017,2017-05-01
DC,2017,November,12 month-ending,Number of Drug Overdose Deaths,346.0,,0.0159821,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,346,November2017,2017-11-01
DC,2017,October,12 month-ending,Number of Drug Overdose Deaths,371.0,,0.015870497,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,371,October2017,2017-10-01
DC,2017,September,12 month-ending,Number of Drug Overdose Deaths,380.0,,0.015867978,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,380,September2017,2017-09-01
DC,2018,April,12 month-ending,Number of Drug Overdose Deaths,302.0,100,0.032232071,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,302,April2018,2018-04-01
DC,2018,August,12 month-ending,Number of Drug Overdose Deaths,291.0,100,0.032190568,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,291,August2018,2018-08-01
DC,2018,December,12 month-ending,Number of Drug Overdose Deaths,295.0,100,0.03236246,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,295,December2018,2018-12-01
DC,2018,February,12 month-ending,Number of Drug Overdose Deaths,324.0,100,0.031852206,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,324,February2018,2018-02-01
DC,2018,January,12 month-ending,Number of Drug Overdose Deaths,332.0,100,0.031761156,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,332,January2018,2018-01-01
DC,2018,July,12 month-ending,Number of Drug Overdose Deaths,290.0,100,0.048465267,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,291,July2018,2018-07-01
DC,2018,June,12 month-ending,Number of Drug Overdose Deaths,284.0,100,0.04857513,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,285,June2018,2018-06-01
DC,2018,March,12 month-ending,Number of Drug Overdose Deaths,305.0,100,0.032056419,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,305,March2018,2018-03-01
DC,2018,May,12 month-ending,Number of Drug Overdose Deaths,292.0,100,0.032341527,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,292,May2018,2018-05-01
DC,2018,November,12 month-ending,Number of Drug Overdose Deaths,302.0,100,0.04806922,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,303,November2018,2018-11-01
DC,2018,October,12 month-ending,Number of Drug Overdose Deaths,299.0,100,0.04820826,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,300,October2018,2018-10-01
DC,2018,September,12 month-ending,Number of Drug Overdose Deaths,294.0,100,0.032289312,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,294,September2018,2018-09-01
DC,2019,April,12 month-ending,Number of Drug Overdose Deaths,292.0,100,0.0333667,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,292,April2019,2019-04-01
DC,2019,August,12 month-ending,Number of Drug Overdose Deaths,318.0,100,0.016891892,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,318,August2019,2019-08-01
DC,2019,December,12 month-ending,Number of Drug Overdose Deaths,367.0,100,0.0,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,367,December2019,2019-12-01
DC,2019,February,12 month-ending,Number of Drug Overdose Deaths,306.0,100,0.033019647,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,306,February2019,2019-02-01
DC,2019,January,12 month-ending,Number of Drug Overdose Deaths,300.0,100,0.032889327,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,300,January2019,2019-01-01
DC,2019,July,12 month-ending,Number of Drug Overdose Deaths,308.0,100,0.016897601,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,308,July2019,2019-07-01
DC,2019,June,12 month-ending,Number of Drug Overdose Deaths,306.0,100,0.016917611,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,306,June2019,2019-06-01
DC,2019,March,12 month-ending,Number of Drug Overdose Deaths,304.0,100,0.033311126,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,304,March2019,2019-03-01
DC,2019,May,12 month-ending,Number of Drug Overdose Deaths,295.0,100,0.033568312,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,295,May2019,2019-05-01
DC,2019,November,12 month-ending,Number of Drug Overdose Deaths,345.0,100,0.0,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,345,November2019,2019-11-01
DC,2019,October,12 month-ending,Number of Drug Overdose Deaths,335.0,100,0.0,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,335,October2019,2019-10-01
DC,2019,September,12 month-ending,Number of Drug Overdose Deaths,324.0,100,0.016869096,District of Columbia,Numbers may differ from published reports using final data. See Technical Notes.,**,324,September2019,2019-09-01
DC,2020,April,12 month-ending,Number of Drug Overdose Deaths,450.0,100,0.0,District of Columbia,Underreported due to incomplete data.,*,450,April2020,2020-04-01
DC,2020,August,12 month-ending,Number of Drug Overdose Deaths,508.0,100,0.0,District of Columbia,Underreported due to incomplete data.,*,508,August2020,2020-08-01
DC,2020,December,12 month-ending,Number of Drug Overdose Deaths,511.0,100,0.0,District of Columbia,Underreported due to incomplete data.,*,511,December2020,2020-12-01
DC,2020,February,12 month-ending,Number of Drug Overdose Deaths,401.0,100,0.0,District of Columbia,Underreported due to incomplete data.,*,401,February2020,2020-02-01
DC,2020,January,12 month-ending,Number of Drug Overdose Deaths,391.0,100,0.0,District of Columbia,Underreported due to incomplete data.,*,391,January2020,2020-01-01
DC,2020,July,12 month-ending,Number of Drug Overdose Deaths,488.0,100,0.0,District of Columbia,Underreported due to incomplete data.,*,488,July2020,2020-07-01
DC,2020,June,12 month-ending,Number of Drug Overdose Deaths,483.0,100,0.0,District of Columbia,Underreported due to incomplete data.,*,483,June2020,2020-06-01
DC,2020,March,12 month-ending,Number of Drug Overdose Deaths,418.0,100,0.0,District of Columbia,Underreported due to incomplete data.,*,418,March2020,2020-03-01
DC,2020,May,12 month-ending,Number of Drug Overdose Deaths,471.0,100,0.0,District of Columbia,Underreported due to incomplete data.,*,471,May2020,2020-05-01
DC,2020,November,12 month-ending,Number of Drug Overdose Deaths,521.0,100,0.0,District of Columbia,Underreported due to incomplete data.,*,521,November2020,2020-11-01
DC,2020,October,12 month-ending,Number of Drug Overdose Deaths,517.0,100,0.0,District of Columbia,Underreported due to incomplete data.,*,517,October2020,2020-10-01
DC,2020,September,12 month-ending,Number of Drug Overdose Deaths,513.0,100,0.0,District of Columbia,Underreported due to incomplete data.,*,513,September2020,2020-09-01
DC,2021,February,12 month-ending,Number of Drug Overdose Deaths,513.0,100,0.0,District of Columbia,Underreported due to incomplete data.,*,513,February2021,2021-02-01
DC,2021,January,12 month-ending,Number of Drug Overdose Deaths,513.0,100,0.0,District of Columbia,Underreported due to incomplete data.,*,513,January2021,2021-01-01
DC,2021,March,12 month-ending,Number of Drug Overdose Deaths,518.0,100,0.0,District of Columbia,Underreported due to incomplete data.,*,518,March2021,2021-03-01
DE,2015,April,12 month-ending,Number of Drug Overdose Deaths,200.0,100,0.0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,200,April2015,2015-04-01
DE,2015,August,12 month-ending,Number of Drug Overdose Deaths,192.0,100,0.0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,192,August2015,2015-08-01
DE,2015,December,12 month-ending,Number of Drug Overdose Deaths,195.0,100,0.0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,195,December2015,2015-12-01
DE,2015,February,12 month-ending,Number of Drug Overdose Deaths,208.0,100,0.0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,208,February2015,2015-02-01
DE,2015,January,12 month-ending,Number of Drug Overdose Deaths,210.0,100,0.0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,210,January2015,2015-01-01
DE,2015,July,12 month-ending,Number of Drug Overdose Deaths,202.0,100,0.0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,202,July2015,2015-07-01
DE,2015,June,12 month-ending,Number of Drug Overdose Deaths,199.0,100,0.0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,199,June2015,2015-06-01
DE,2015,March,12 month-ending,Number of Drug Overdose Deaths,208.0,100,0.0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,208,March2015,2015-03-01
DE,2015,May,12 month-ending,Number of Drug Overdose Deaths,195.0,100,0.0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,195,May2015,2015-05-01
DE,2015,November,12 month-ending,Number of Drug Overdose Deaths,194.0,100,0.0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,194,November2015,2015-11-01
DE,2015,October,12 month-ending,Number of Drug Overdose Deaths,187.0,100,0.0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,187,October2015,2015-10-01
DE,2015,September,12 month-ending,Number of Drug Overdose Deaths,201.0,100,0.0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,201,September2015,2015-09-01
DE,2016,April,12 month-ending,Number of Drug Overdose Deaths,199.0,,0.0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,199,April2016,2016-04-01
DE,2016,August,12 month-ending,Number of Drug Overdose Deaths,245.0,,0.0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,245,August2016,2016-08-01
DE,2016,December,12 month-ending,Number of Drug Overdose Deaths,285.0,,0.0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,285,December2016,2016-12-01
DE,2016,February,12 month-ending,Number of Drug Overdose Deaths,189.0,,0.0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,189,February2016,2016-02-01
DE,2016,January,12 month-ending,Number of Drug Overdose Deaths,181.0,,0.0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,181,January2016,2016-01-01
DE,2016,July,12 month-ending,Number of Drug Overdose Deaths,233.0,,0.0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,233,July2016,2016-07-01
